#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  80 336
# Band-Index    1
   1.01745    -15.109952
   0.99669    -15.109377
   0.97593    -15.108764
   0.95516    -15.108136
   0.93440    -15.107510
   0.91364    -15.106899
   0.89287    -15.106321
   0.87211    -15.105800
   0.85135    -15.105349
   0.83058    -15.104979
   0.80982    -15.104705
   0.78906    -15.104536
   0.76829    -15.104480
   0.76829    -15.104480
   0.74862    -15.105346
   0.72895    -15.106058
   0.70927    -15.106610
   0.68960    -15.106997
   0.66993    -15.107233
   0.65025    -15.107340
   0.63058    -15.107319
   0.61091    -15.107185
   0.59123    -15.106962
   0.57156    -15.106677
   0.55189    -15.106340
   0.53221    -15.105979
   0.51254    -15.105626
   0.49287    -15.105285
   0.47319    -15.104981
   0.45352    -15.104726
   0.43385    -15.104529
   0.41417    -15.104413
   0.39450    -15.104366
   0.39450    -15.104366
   0.37374    -15.104364
   0.35297    -15.104351
   0.33221    -15.104334
   0.31145    -15.104304
   0.29068    -15.104280
   0.26992    -15.104246
   0.24916    -15.104209
   0.22840    -15.104165
   0.20763    -15.104117
   0.18687    -15.104070
   0.16611    -15.104022
   0.14534    -15.103974
   0.12458    -15.103932
   0.10382    -15.103890
   0.08305    -15.103858
   0.06229    -15.103836
   0.04153    -15.103818
   0.02076    -15.103802
   0.00000    -15.103800
 
 
# Band-Index   15
   0.00000    -15.081217
   0.02076    -15.081218
   0.04153    -15.081222
   0.06229    -15.081233
   0.08305    -15.081240
   0.10382    -15.081257
   0.12458    -15.081273
